project_name,path,lineno,parameter,value
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/api/core/model_api.py,25,top_k,200
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/api/core/model_api.py,25,temperature,1.0
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/api/core/model_api.py,25,temperature,1.0
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/api/core/model_api.py,98,top_k,2
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/impl/model/utils/logits_warper.py,203,top_k,0
ReaLHF,/home/aolmedo/research/repos/projects/ReaLHF/realhf/impl/model/utils/logits_warper.py,203,top_p,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,391,temperature,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,393,top_p,0.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,394,repetition_penalty,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,218,temperature,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,221,repetition_penalty,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,298,temperature,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,299,repetition_penalty,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,301,top_p,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,597,temperature,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,600,top_p,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,601,repetition_penalty,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,840,temperature,0.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,505,temperature,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,507,top_p,1.0
can-ai-code,/home/aolmedo/research/repos/projects/can-ai-code/interview_cuda.py,509,repetition_penalty,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,702,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,702,top_k,40
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,603,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,603,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,603,repetition_penalty,1.005
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,667,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,667,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,667,repetition_penalty,1.005
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,725,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,725,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,773,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,773,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,857,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/merge_lora/modeling_internlm_xcomposer2.py,857,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_.py,1537,temperature,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_.py,1537,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_.py,1573,temperature,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_.py,1573,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,702,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,702,top_k,40
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,603,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,603,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,603,repetition_penalty,1.005
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,667,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,667,top_p,0.8
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,667,repetition_penalty,1.005
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,725,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,725,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,773,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,773,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,857,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/InternLM-XComposer-2.5-OmniLive/internlm-xcomposer2d5-ol-7b/base/modeling_internlm_xcomposer2.py,857,repetition_penalty,3.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review_visual.py,14,model,gpt-4-0314
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review_visual.py,14,temperature,0.2
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review_bench.py,16,model,gpt-4-0314
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review_bench.py,16,temperature,0.2
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review.py,17,model,gpt-4
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/eval_gpt_review.py,17,temperature,0.2
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/model_qa.py,56,temperature,0.7
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/qa_baseline_gpt35.py,26,temperature,0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/run_share4v.py,74,temperature,0.2
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/share4v/eval/model_vqa_qbench.py,91,temperature,0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/tools/app.py,121,temperature,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/tools/app.py,122,top_p,1.0
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/tools/share-cap_batch_infer.py,108,repetition_penalty,1.5
InternLM-XComposer,/home/aolmedo/research/repos/projects/InternLM-XComposer/projects/ShareGPT4V/tools/share-cap_batch_infer.py,108,temperature,1.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/pipeline.py,90,top_k,10
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/pipeline.py,40,top_k,10
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/pipeline.py,40,top_k,5
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/integrations/__init__.py,57,top_k,10
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/integrations/__init__.py,196,top_k,10
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/api/claudeclient.py,9,max_tokens,300
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_listwise_os_llm.py,532,max_tokens,2
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_listwise_os_llm.py,561,max_tokens,1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,256,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,275,max_tokens,1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,275,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,234,max_tokens,2
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,234,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,244,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/models/rank_llm/rerank/listwise/rank_listwise_os_llm.py,37,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/colbert/colbert/modeling/hf_colbert.py,126,model,bert-base-uncased
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/colbert/colbert/modeling/hf_colbert.py,142,model,bert-base-uncased
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,15,max_tokens,512
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,15,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,15,top_p,1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,15,frequency_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,15,presence_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,87,max_tokens,512
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,87,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,87,frequency_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/utils/retrievers/hyde/generator.py,87,presence_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/rankgpt.py,254,temperature,0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/rankgpt.py,310,temperature,1.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/rankgpt.py,310,top_p,1.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/prp_reranker.py,152,max_tokens,1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/prp_reranker.py,152,temperature,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/models/first_reranker.py,94,top_k,20
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,model,colbert-ir/colbertv2.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,model,colbert-ir/colbertv2.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,model,facebook/contriever-msmarco
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,model,facebook/contriever-msmarco
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/index_manager.py,10,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/colbert_retriever.py,27,model,colbert-ir/colbertv2.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/bge_retriever.py,30,model,BAAI/bge-large-en-v1.5
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/contriever_retriever.py,37,model,facebook/contriever-msmarco
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,61,top_p,1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,61,frequency_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,61,presence_penalty,0.0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,32,model,facebook/contriever-msmarco
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,13,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/retrievers/hyde_retriever.py,52,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/metrics/ragas_bridge.py,130,temperature,0
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/metrics/ragas_bridge.py,191,temperature,0.1
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/recommender.py,75,top_k,3
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,194,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,194,max_tokens,1000
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,204,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,204,max_tokens,1000
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,214,temperature,0.7
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,214,max_tokens,1000
Rankify,/home/aolmedo/research/repos/projects/Rankify/rankify/agent/agent.py,231,temperature,0.7
scikit-llm,/home/aolmedo/research/repos/projects/scikit-llm/skllm/llm/vertex/completion.py,12,temperature,0.0
scikit-llm,/home/aolmedo/research/repos/projects/scikit-llm/skllm/llm/vertex/completion.py,20,temperature,0.0
scikit-llm,/home/aolmedo/research/repos/projects/scikit-llm/skllm/llm/vertex/completion.py,28,temperature,0.0
scikit-llm,/home/aolmedo/research/repos/projects/scikit-llm/skllm/llm/gpt/clients/llama_cpp/handler.py,145,temperature,0.0
scikit-llm,/home/aolmedo/research/repos/projects/scikit-llm/skllm/llm/anthropic/completion.py,7,max_tokens,1000
