ID;Name;Description;URL;Topics
784026037;rag-gpt;RAG-GPT, leveraging LLM and RAG technology, learns from user-customized knowledge bases to provide contextually relevant answers for a wide range of queries, ensuring rapid and accurate information retrieval.;git://github.com/gpt-open/rag-gpt.git;claude,deepseek,gpt,gpt-4o,gpt-4o-mini,liama,llamaparse,llm,moonshot,nextjs,ollama,openai,python,qwen,rag,zhipuai
717216771;eidolon;The first AI Agent Server, Eidolon is a pluggable Agent SDK and enterprise ready, deployment server for Agentic applications;git://github.com/eidolon-ai/eidolon.git;agents,generative-ai,langchain,llama,llm,openai,python,services
907063944;chipper;✨ AI interface for tinkerers (Ollama, Haystack RAG, Python);git://github.com/TilmanGriesel/chipper.git;agent,agentic-ai,deepseek,deepseek-chat,deepseek-r1,embedding,hugging-face,huggingface,llama3,llm,llm-inference,ollama,ollama-api,ollama-client,ollama-gui,phi4,rag,retrival-augmented-generation
803954003;AgentLab;AgentLab: An open-source framework for developing, testing, and benchmarking web agents on diverse tasks, designed for scalability and reproducibility.;git://github.com/ServiceNow/AgentLab.git;agent,agents,benchmark,evaluation-framework,lab,llm,llm-agents,prompting,web-agents
656242932;Sunsimiao;🌿孙思邈中文医疗大模型(Sunsimiao)：提供安全、可靠、普惠的中文医疗大模型;git://github.com/X-D-Lab/Sunsimiao.git;baichuan,baichuan-7b,chatgpt,huggingface,large-language-models,llm,medical,modelscope,qlora
673039414;devlooper;A program synthesis agent that autonomously fixes its output by running tests!;git://github.com/modal-labs/devlooper.git;agent,gpt-4,language-model,llm,modal,python
938535772;aser;Aser is a lightweight, self-assembling AI Agent frame.;git://github.com/AmeNetwork/aser.git;a2a-protocol,agent,agents,ai,ai-agent,ai-memory,aser,erc8004,llm,mcp,multi-agent,onchain-ai,rag,self-evolving-ai,text2sql,web3,workflow
626166785;phasellm;Large language model evaluation and workflow framework from Phase AI.;git://github.com/wgryc/phasellm.git;ai,gpt,llm,openai,python
728758093;mlx-llm;Large Language Models (LLMs) applications and tools running on Apple Silicon in real-time with Apple MLX.;git://github.com/riccardomusmeci/mlx-llm.git;llama,llm,mistral,mlx,phi,transformers
640661140;autogpt4all;🛠️ User-friendly bash script for setting up and configuring your LocalAI server with the GPT4All for free! 💸;git://github.com/aorumbayev/autogpt4all.git;ai,bash,bash-script,gpt,gpt4all,llm
393592151;Finetune_LLMs;Repo for fine-tuning Casual LLMs;git://github.com/mallorbc/Finetune_LLMs.git;docker,falcon,gpt,gpt-3,gpt-35-turbo,gpt-4,gpt-j-6b,llama,llama2,llm,llm-training,mpt
654490790;Visual-Chinese-LLaMA-Alpaca;多模态中文LLaMA&Alpaca大语言模型（VisualCLA）;git://github.com/airaria/Visual-Chinese-LLaMA-Alpaca.git;alpaca,chinese,llama,llm,lora,multimodal,nlp,vision-language
782661338;Tiger;Neuralink for your AI Agents - LangChain - Autogen - CrewAI;git://github.com/Upsonic/Tiger.git;agent,ai,function-calling,llm,neuralink,tools
644179946;agency;A fast and minimal framework for building agentic systems;git://github.com/operand/agency.git;actor,actor-model,agent,agents,agi,ai,api,artificial-general-intelligence,artificial-intelligence,autonomous-agent,autonomous-agents,framework,llm,llmops,llms,machine-learning,minimal,python
899127822;WorkflowAI;WorkflowAI is an open-source platform where product and engineering teams  collaborate to build and iterate on AI features.;git://github.com/WorkflowAI/WorkflowAI.git;agent,ai,anthropic,deepseek,grok,llama,llm,mistral,openai,python
793526430;bigcodebench;[ICLR'25] BigCodeBench: Benchmarking Code Generation Towards AGI;git://github.com/bigcode-project/bigcodebench.git;agent,agents,benchmark,chatgpt,claude-3,code-generation,deepseek,function-calling,gemini,gpt-4,instruction-following,large-language-models,llm,program-synthesis,tool-use
666848277;IncognitoPilot;An AI code interpreter for sensitive data, powered by GPT-4 or Code Llama / Llama 2.;git://github.com/silvanmelchior/IncognitoPilot.git;ai,chatgpt,chatgpt-code-interpreter,codellama,copilot,gpt-4,llama2,llm,python
123693096;sagify;LLMs and Machine Learning done easily;git://github.com/Kenza-AI/sagify.git;ai-gateway,anthropic,cohere,generative-ai,langchain,langchain-python,large-language-model,large-language-models,llm,llm-inference,llmops,open-source-llm,openai,sagemaker
652668030;LLM-RLHF-Tuning;LLM Tuning with PEFT (SFT+RM+PPO+DPO with LoRA) ;git://github.com/Joyce94/LLM-RLHF-Tuning.git;fine-tuning,language-model,llama,llm,lora,peft,ppo,reinforcement-learning,rlhf
642578676;restai;RESTai is an AIaaS (AI as a Service) open-source platform. Built on top of LlamaIndex & Langchain. Supports any public LLM supported by LlamaIndex and any local LLM suported by Ollama/vLLM/etc. Precise embeddings usage and tuning. Built-in image generation (Dall-E, SD, Flux) and dynamic loading generators.;git://github.com/apocas/restai.git;embeddings,fastapi,langchain,llama,llamaindex,llava,llm,ollama,openai,openaiapi,python,rag,stable-diffusion,transformers
620542464;micro-agent;A tiny implementation of an autonomous agent powered by LLMs (OpenAI GPT-4);git://github.com/pHaeusler/micro-agent.git;agent,gpt,llm,openai
885877865;open-webui-tools;Open‑WebUI Tools is a modular toolkit designed to extend and enrich your Open WebUI instance, turning it into a powerful AI workstation. With a suite of over 15 specialized tools, function pipelines, and filters, this project supports academic research, agentic autonomy, multimodal creativity, workflows, and more;git://github.com/Haervwe/open-webui-tools.git;academic-research,ai-agents,ai-workstation,arxiv,comfyui,image-generation,letta,llm,llm-tools,llms,local-ai,multi-agent,music-generation,ollama,open-webui,semantic-routing,video-generation
716786755;dialog;RAG LLM Ops App for easy deployment and testing;git://github.com/talkdai/dialog.git;chatgpt,langchain,llm,nlp,nltk
988184458;TranslateBookWithLLM;A python script designed to translate large amounts of text with an LLM and the Ollama API;git://github.com/hydropix/TranslateBookWithLLM.git;epub,gemini,gemini-api,llm,local-llm,localization-tool,ollama,openai-api,srt-subtitles,translation,translation-tool
722512965;AlignBench;大模型多维度中文对齐评测基准 (ACL 2024);git://github.com/THUDM/AlignBench.git;chatglm,chatgpt,large-language-models,llm
1052784096;kosong;The LLM abstraction layer for modern AI agent applications.;git://github.com/MoonshotAI/kosong.git;agent,ai,kimi,llm,moonshotai,sdk
625265280;INSIGHT;INSIGHT is an autonomous AI that can do medical research!;git://github.com/oneil512/INSIGHT.git;agent,ai,chatgpt,gpt,llm,medical,ml,python
833809926;rag;🚀 Retrieval Augmented Generation (RAG) with txtai. Combine search and LLMs to find insights with your own data.;git://github.com/neuml/rag.git;ai,artificial-intelligence,large-language-models,llm,machine-learning,nlp,python,rag,retrieval-augmented-generation,search,txtai
668132303;Firefly-LLaMA2-Chinese;Firefly中文LLaMA-2大模型，支持增量预训练Baichuan2、Llama2、Llama、Falcon、Qwen、Baichuan、InternLM、Bloom等大模型;git://github.com/yangjianxin1/Firefly-LLaMA2-Chinese.git;baichaun2,baichuan,baichuan-13b,bloom,chatglm,falcon,firefly,internlm,llama,llama-2,llama2,llm,lora,pretrain,qlora,qwen,xverse
617462489;selfhostedAI;A collection of one-click self-hosted AI;git://github.com/josStorer/selfhostedAI.git;chatglm,chatgpt,llama,llm,stable-diffusion
810385004;rai;RAI is a vendor-agnostic agentic framework for robotics, utilizing ROS 2 tools to perform complex actions, defined scenarios, free interface execution, log summaries, voice interaction and more.;git://github.com/RobotecAI/rai.git;ai,ai-agents-framework,embodied-agent,embodied-agents,embodied-ai,embodied-artificial-intelligence,generative-ai,llm,multimodal,o3de,robotec,robotics,ros2,vlm
717165456;xllm;🦖 X—LLM: Cutting Edge & Easy LLM Finetuning;git://github.com/bobazooba/xllm.git;alpaca,bitsandbytes,cerebras,chatgpt,deep-learning,deep-neural-networks,gpt,gpt-4,gptq,large-language-models,llama,llama2,llm,mistral,openai,pytorch,torch,vicuna,zephyr
1080536031;MiniOneRec;Minimal reproduction of OneRec;git://github.com/AkaliKong/MiniOneRec.git;generative-ai,generative-recommendation,generative-recommenders,large-language-model,large-language-models,llm,recommendation,recommendation-system,recommender-system,scaling-laws
670350959;GeniA;Your Engineering Gen AI Team member 🧬🤖💻;git://github.com/genia-dev/GeniA.git;agent,ai,aws,azure,chatgpt,gcp,gpt,gpt-3,gpt-4,kubernetes,llm,openai,python
580595594;llm-strategy;Directly Connecting Python to LLMs via Strongly-Typed Functions, Dataclasses, Interfaces & Generic Types;git://github.com/BlackHC/llm-strategy.git;gpt,langchain,llm,openai,pydantic,python,strongly-typed
750973875;KVQuant;[NeurIPS 2024] KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization;git://github.com/SqueezeAILab/KVQuant.git;compression,efficient-inference,efficient-model,large-language-models,llama,llm,localllama,localllm,mistral,model-compression,natural-language-processing,quantization,small-models,text-generation,transformer
732543215;laser;The Truth Is In There: Improving Reasoning in Language Models with Layer-Selective Rank Reduction;git://github.com/pratyushasharma/laser.git;gpt-j,interpretability,laser,llama2,llm,llms,model-compression,transformers
765455287;JetStream;JetStream is a throughput and memory optimized engine for LLM inference on XLA devices, starting with TPUs (and GPUs in future -- PRs welcome).;git://github.com/AI-Hypercomputer/JetStream.git;gemma,gpt,gpu,inference,jax,large-language-models,llama,llama2,llm,llm-inference,llmops,mlops,model-serving,pytorch,tpu,transformer
642177764;ArxivDigest;ArXiv Digest and Personalized Recommendations using Large Language Models;git://github.com/AutoLLM/ArxivDigest.git;ai,arxiv,arxiv-papers,chatgpt,gpt,gpt4,llm,ml
1003222647;fenic;Build reliable AI and agentic applications with DataFrames;git://github.com/typedef-ai/fenic.git;agents,ai,arrow,dataframe-library,dataframes,duckdb,elt,etl,llm,orchestration,polars,pyspark,python,rust
999974788;LightMem;LightMem: Lightweight and Efficient Memory-Augmented Generation;git://github.com/zjunlp/LightMem.git;agent,ai-agents,artificial-intelligence,chatbot,genai,knowledge,large-language-models,lightmem,lightweight,llm,long-term-memory,memory,memory-management,natural-language-processing,personalization,python,rag
971649509;mcp-client-for-ollama;A text-based user interface (TUI) client for interacting with MCP servers using Ollama. Features include multi-server, dynamic model switching, streaming responses, tool management, human-in-the-loop, thinking mode, full model parameters configuration, custom system prompt and saved preferences. Built for developers working with local LLMs.;git://github.com/jonigl/mcp-client-for-ollama.git;ai,command-line-tool,generative-ai,linux,llm,local-llm,macos,mcp,mcp-client,mcp-server,model-context-protocol,model-selection,ollama,open-source,pypi-package,sse,stdio,streamable-http,tool-management,windows
705957157;lionagi;AGI SDK;git://github.com/khive-ai/lionagi.git;agents,ai,automation,data,llm,machine-learning,workflow
842982339;resume_render_from_job_description;Resume_Builder_AIHawk is a powerful Python tool that allows you to automatically customize your resume based on a job URL, ensuring it perfectly aligns with the job requirements and skills. With an interactive command-line interface, this tool makes it easy to navigate through options and select from various pre-defined styles;git://github.com/feder-cr/resume_render_from_job_description.git;artificial-intelligence,interview,jobs,jobsearch,langchain,linkedin,llm,openai,python,resume-builder,scraper,time-saving
670089677;LLMstudio;Framework to bring LLM applications to production;git://github.com/TensorOpsAI/LLMstudio.git;ai,langchain,llm,llmops,ml,mlflow,openai,prompt-engineering,vertex-ai
628474800;tree-of-thought-puzzle-solver;The Tree of Thoughts (ToT) framework for solving complex reasoning tasks using LLMs;git://github.com/jieyilong/tree-of-thought-puzzle-solver.git;artificial-intelligence,autogpt,chatgpt,chatgpt-api,llm,machine-learning,tree-of-thought,tree-of-thoughts
617431627;flan-alpaca;This repository contains code for extending the Stanford Alpaca synthetic instruction tuning to existing instruction-tuned models such as Flan-T5.;git://github.com/declare-lab/flan-alpaca.git;alpaca,flan-t5,language-model,llm,transformers
682775635;mLoRA;"An Efficient ""Factory"" to Build Multiple LoRA Adapters";git://github.com/TUDB-Labs/mLoRA.git;baichuan,chatglm,dpo,finetune,gpu,llama,llama2,llm,lora,mlora,peft,rlhf
1003107219;Stream-Omni;Stream-Omni is a GPT-4o-like language-vision-speech chatbot that simultaneously supports interaction across various modality combinations.;git://github.com/ictnlp/Stream-Omni.git;asr,chatbot,chatgpt,gpt-4o,interaction,large-language-models,large-multimodal-models,llama,llm,mutlimodal,question-answering,speech,speech-recognition,speech-synthesis,speech-to-text,tts,vision,vision-language-model
738471678;open-assistant-api;The Open Assistant API is a ready-to-use, open-source, self-hosted agent/gpts orchestration creation framework, supporting customized extensions for LLM, RAG, function call, and tools capabilities. It also supports seamless integration with the openai/langchain sdk.;git://github.com/MLT-OSS/open-assistant-api.git;agent,ai,assistants,assistants-api,chatgpt,gpt,gpt-4,gpts,langchain,llm,openai,openai-api,openai-assistants,openai-assistants-api,python,rag,self-hosted
814848397;voice-chat-ai;🎙️ Speak with AI - Run locally using Ollama, OpenAI, Anthropic or xAI - Speech uses XTTS, OpenAI, ElevenLabs or Kokoro;git://github.com/bigsk1/voice-chat-ai.git;ai-chat,ai-speech,ai-voice,ai-voice-agent,anthropic-claude,elevenlabs-api,fastapi,gpt-4o-mini-tts,llama3,llm,mistral,ollama,openai,openai-api,python,selfhosted,tts,whisper-ai,xai,xtts
